,file_name,Kepler_id,quarter,channel
349,kplr100002146-2013131215648_lpd-targ.fits.gz,KIC 100002146,17,38
350,kplr100002146-2010174085026_lpd-targ.fits.gz,KIC 100002146,5,38
351,kplr100002146-2012179063303_lpd-targ.fits.gz,KIC 100002146,13,38
352,kplr100002147-2012179063303_lpd-targ.fits.gz,KIC 100002147,13,39
353,kplr100002147-2010174085026_lpd-targ.fits.gz,KIC 100002147,5,39
354,kplr100002147-2013131215648_lpd-targ.fits.gz,KIC 100002147,17,39
355,kplr100002147-2011177032512_lpd-targ.fits.gz,KIC 100002147,9,39
356,kplr100002148-2012179063303_lpd-targ.fits.gz,KIC 100002148,13,39
357,kplr100002148-2010174085026_lpd-targ.fits.gz,KIC 100002148,5,39
358,kplr100002148-2013131215648_lpd-targ.fits.gz,KIC 100002148,17,39
359,kplr100002148-2011177032512_lpd-targ.fits.gz,KIC 100002148,9,39
360,kplr100002149-2012179063303_lpd-targ.fits.gz,KIC 100002149,13,39
361,kplr100002149-2013131215648_lpd-targ.fits.gz,KIC 100002149,17,39
362,kplr100002149-2010174085026_lpd-targ.fits.gz,KIC 100002149,5,39
363,kplr100002149-2011177032512_lpd-targ.fits.gz,KIC 100002149,9,39
364,kplr100002150-2012179063303_lpd-targ.fits.gz,KIC 100002150,13,39
365,kplr100002150-2013131215648_lpd-targ.fits.gz,KIC 100002150,17,39
366,kplr100002150-2010174085026_lpd-targ.fits.gz,KIC 100002150,5,39
367,kplr100002150-2011177032512_lpd-targ.fits.gz,KIC 100002150,9,39
368,kplr100002151-2013131215648_lpd-targ.fits.gz,KIC 100002151,17,40
369,kplr100002151-2010174085026_lpd-targ.fits.gz,KIC 100002151,5,40
370,kplr100002151-2012179063303_lpd-targ.fits.gz,KIC 100002151,13,40
371,kplr100002151-2011177032512_lpd-targ.fits.gz,KIC 100002151,9,40
372,kplr100002152-2012179063303_lpd-targ.fits.gz,KIC 100002152,13,40
373,kplr100002152-2010174085026_lpd-targ.fits.gz,KIC 100002152,5,40
374,kplr100002152-2013131215648_lpd-targ.fits.gz,KIC 100002152,17,40
375,kplr100002152-2011177032512_lpd-targ.fits.gz,KIC 100002152,9,40
376,kplr100002153-2011177032512_lpd-targ.fits.gz,KIC 100002153,9,40
377,kplr100002153-2013131215648_lpd-targ.fits.gz,KIC 100002153,17,40
378,kplr100002153-2012179063303_lpd-targ.fits.gz,KIC 100002153,13,40
379,kplr100002153-2010174085026_lpd-targ.fits.gz,KIC 100002153,5,40
380,kplr100002154-2011177032512_lpd-targ.fits.gz,KIC 100002154,9,40
381,kplr100002154-2012179063303_lpd-targ.fits.gz,KIC 100002154,13,40
382,kplr100002154-2013131215648_lpd-targ.fits.gz,KIC 100002154,17,40
383,kplr100002154-2010174085026_lpd-targ.fits.gz,KIC 100002154,5,40
384,kplr100002155-2011177032512_lpd-targ.fits.gz,KIC 100002155,9,17
385,kplr100002155-2012179063303_lpd-targ.fits.gz,KIC 100002155,13,17
386,kplr100002155-2010174085026_lpd-targ.fits.gz,KIC 100002155,5,17
387,kplr100002155-2013131215648_lpd-targ.fits.gz,KIC 100002155,17,17
388,kplr100002156-2011177032512_lpd-targ.fits.gz,KIC 100002156,9,17
389,kplr100002156-2012179063303_lpd-targ.fits.gz,KIC 100002156,13,17
390,kplr100002156-2010174085026_lpd-targ.fits.gz,KIC 100002156,5,17
391,kplr100002156-2013131215648_lpd-targ.fits.gz,KIC 100002156,17,17
392,kplr100002157-2011177032512_lpd-targ.fits.gz,KIC 100002157,9,17
393,kplr100002157-2013131215648_lpd-targ.fits.gz,KIC 100002157,17,17
394,kplr100002157-2012179063303_lpd-targ.fits.gz,KIC 100002157,13,17
395,kplr100002157-2010174085026_lpd-targ.fits.gz,KIC 100002157,5,17
396,kplr100002158-2012179063303_lpd-targ.fits.gz,KIC 100002158,13,17
397,kplr100002158-2013131215648_lpd-targ.fits.gz,KIC 100002158,17,17
398,kplr100002158-2011177032512_lpd-targ.fits.gz,KIC 100002158,9,17
399,kplr100002158-2010174085026_lpd-targ.fits.gz,KIC 100002158,5,17
400,kplr100002159-2010174085026_lpd-targ.fits.gz,KIC 100002159,5,18
401,kplr100002159-2013131215648_lpd-targ.fits.gz,KIC 100002159,17,18
402,kplr100002159-2012179063303_lpd-targ.fits.gz,KIC 100002159,13,18
403,kplr100002159-2011177032512_lpd-targ.fits.gz,KIC 100002159,9,18
404,kplr100002160-2011177032512_lpd-targ.fits.gz,KIC 100002160,9,18
405,kplr100002160-2012179063303_lpd-targ.fits.gz,KIC 100002160,13,18
406,kplr100002160-2010174085026_lpd-targ.fits.gz,KIC 100002160,5,18
407,kplr100002160-2013131215648_lpd-targ.fits.gz,KIC 100002160,17,18
408,kplr100002161-2010174085026_lpd-targ.fits.gz,KIC 100002161,5,18
409,kplr100002161-2012179063303_lpd-targ.fits.gz,KIC 100002161,13,18
410,kplr100002161-2013131215648_lpd-targ.fits.gz,KIC 100002161,17,18
411,kplr100002161-2011177032512_lpd-targ.fits.gz,KIC 100002161,9,18
412,kplr100002162-2010174085026_lpd-targ.fits.gz,KIC 100002162,5,18
413,kplr100002162-2013131215648_lpd-targ.fits.gz,KIC 100002162,17,18
414,kplr100002162-2011177032512_lpd-targ.fits.gz,KIC 100002162,9,18
415,kplr100002162-2012179063303_lpd-targ.fits.gz,KIC 100002162,13,18
416,kplr100002163-2012179063303_lpd-targ.fits.gz,KIC 100002163,13,19
417,kplr100002163-2011177032512_lpd-targ.fits.gz,KIC 100002163,9,19
418,kplr100002163-2013131215648_lpd-targ.fits.gz,KIC 100002163,17,19
419,kplr100002163-2010174085026_lpd-targ.fits.gz,KIC 100002163,5,19
420,kplr100002164-2012179063303_lpd-targ.fits.gz,KIC 100002164,13,19
421,kplr100002164-2010174085026_lpd-targ.fits.gz,KIC 100002164,5,19
422,kplr100002164-2013131215648_lpd-targ.fits.gz,KIC 100002164,17,19
423,kplr100002164-2011177032512_lpd-targ.fits.gz,KIC 100002164,9,19
424,kplr100002165-2011177032512_lpd-targ.fits.gz,KIC 100002165,9,19
425,kplr100002165-2013131215648_lpd-targ.fits.gz,KIC 100002165,17,19
426,kplr100002165-2012179063303_lpd-targ.fits.gz,KIC 100002165,13,19
427,kplr100002165-2010174085026_lpd-targ.fits.gz,KIC 100002165,5,19
428,kplr100002166-2010174085026_lpd-targ.fits.gz,KIC 100002166,5,19
429,kplr100002166-2012179063303_lpd-targ.fits.gz,KIC 100002166,13,19
430,kplr100002166-2011177032512_lpd-targ.fits.gz,KIC 100002166,9,19
431,kplr100002166-2013131215648_lpd-targ.fits.gz,KIC 100002166,17,19
432,kplr100002167-2010174085026_lpd-targ.fits.gz,KIC 100002167,5,20
433,kplr100002167-2011177032512_lpd-targ.fits.gz,KIC 100002167,9,20
434,kplr100002167-2013131215648_lpd-targ.fits.gz,KIC 100002167,17,20
435,kplr100002167-2012179063303_lpd-targ.fits.gz,KIC 100002167,13,20
436,kplr100002168-2010174085026_lpd-targ.fits.gz,KIC 100002168,5,20
437,kplr100002168-2011177032512_lpd-targ.fits.gz,KIC 100002168,9,20
438,kplr100002168-2012179063303_lpd-targ.fits.gz,KIC 100002168,13,20
439,kplr100002168-2013131215648_lpd-targ.fits.gz,KIC 100002168,17,20
440,kplr100002169-2013131215648_lpd-targ.fits.gz,KIC 100002169,17,20
441,kplr100002169-2010174085026_lpd-targ.fits.gz,KIC 100002169,5,20
442,kplr100002169-2012179063303_lpd-targ.fits.gz,KIC 100002169,13,20
443,kplr100002169-2011177032512_lpd-targ.fits.gz,KIC 100002169,9,20
444,kplr100002170-2010174085026_lpd-targ.fits.gz,KIC 100002170,5,20
445,kplr100002170-2011177032512_lpd-targ.fits.gz,KIC 100002170,9,20
446,kplr100002170-2012179063303_lpd-targ.fits.gz,KIC 100002170,13,20
447,kplr100002170-2013131215648_lpd-targ.fits.gz,KIC 100002170,17,20
448,kplr100002171-2013131215648_lpd-targ.fits.gz,KIC 100002171,17,1
449,kplr100002171-2010174085026_lpd-targ.fits.gz,KIC 100002171,5,1
450,kplr100002171-2011177032512_lpd-targ.fits.gz,KIC 100002171,9,1
451,kplr100002171-2012179063303_lpd-targ.fits.gz,KIC 100002171,13,1
452,kplr100002172-2012179063303_lpd-targ.fits.gz,KIC 100002172,13,1
453,kplr100002172-2010174085026_lpd-targ.fits.gz,KIC 100002172,5,1
454,kplr100002172-2011177032512_lpd-targ.fits.gz,KIC 100002172,9,1
455,kplr100002172-2013131215648_lpd-targ.fits.gz,KIC 100002172,17,1
456,kplr100002173-2012179063303_lpd-targ.fits.gz,KIC 100002173,13,1
457,kplr100002173-2011177032512_lpd-targ.fits.gz,KIC 100002173,9,1
458,kplr100002173-2010174085026_lpd-targ.fits.gz,KIC 100002173,5,1
459,kplr100002173-2013131215648_lpd-targ.fits.gz,KIC 100002173,17,1
460,kplr100002174-2012179063303_lpd-targ.fits.gz,KIC 100002174,13,1
461,kplr100002174-2010174085026_lpd-targ.fits.gz,KIC 100002174,5,1
462,kplr100002174-2013131215648_lpd-targ.fits.gz,KIC 100002174,17,1
463,kplr100002174-2011177032512_lpd-targ.fits.gz,KIC 100002174,9,1
464,kplr100002175-2013131215648_lpd-targ.fits.gz,KIC 100002175,17,2
465,kplr100002175-2011177032512_lpd-targ.fits.gz,KIC 100002175,9,2
466,kplr100002175-2012179063303_lpd-targ.fits.gz,KIC 100002175,13,2
467,kplr100002175-2010174085026_lpd-targ.fits.gz,KIC 100002175,5,2
468,kplr100002176-2011177032512_lpd-targ.fits.gz,KIC 100002176,9,2
469,kplr100002176-2013131215648_lpd-targ.fits.gz,KIC 100002176,17,2
470,kplr100002176-2010174085026_lpd-targ.fits.gz,KIC 100002176,5,2
471,kplr100002176-2012179063303_lpd-targ.fits.gz,KIC 100002176,13,2
472,kplr100002177-2013131215648_lpd-targ.fits.gz,KIC 100002177,17,2
473,kplr100002177-2010174085026_lpd-targ.fits.gz,KIC 100002177,5,2
474,kplr100002177-2011177032512_lpd-targ.fits.gz,KIC 100002177,9,2
475,kplr100002177-2012179063303_lpd-targ.fits.gz,KIC 100002177,13,2
476,kplr100002178-2010174085026_lpd-targ.fits.gz,KIC 100002178,5,2
477,kplr100002178-2011177032512_lpd-targ.fits.gz,KIC 100002178,9,2
478,kplr100002178-2012179063303_lpd-targ.fits.gz,KIC 100002178,13,2
479,kplr100002178-2013131215648_lpd-targ.fits.gz,KIC 100002178,17,2
480,kplr100002179-2011177032512_lpd-targ.fits.gz,KIC 100002179,9,3
481,kplr100002179-2012179063303_lpd-targ.fits.gz,KIC 100002179,13,3
482,kplr100002179-2013131215648_lpd-targ.fits.gz,KIC 100002179,17,3
483,kplr100002179-2010174085026_lpd-targ.fits.gz,KIC 100002179,5,3
484,kplr100002180-2010174085026_lpd-targ.fits.gz,KIC 100002180,5,3
485,kplr100002180-2011177032512_lpd-targ.fits.gz,KIC 100002180,9,3
486,kplr100002180-2013131215648_lpd-targ.fits.gz,KIC 100002180,17,3
487,kplr100002180-2012179063303_lpd-targ.fits.gz,KIC 100002180,13,3
488,kplr100002181-2010174085026_lpd-targ.fits.gz,KIC 100002181,5,3
489,kplr100002181-2011177032512_lpd-targ.fits.gz,KIC 100002181,9,3
490,kplr100002181-2012179063303_lpd-targ.fits.gz,KIC 100002181,13,3
491,kplr100002181-2013131215648_lpd-targ.fits.gz,KIC 100002181,17,3
492,kplr100002182-2013131215648_lpd-targ.fits.gz,KIC 100002182,17,3
493,kplr100002182-2011177032512_lpd-targ.fits.gz,KIC 100002182,9,3
494,kplr100002182-2010174085026_lpd-targ.fits.gz,KIC 100002182,5,3
495,kplr100002182-2012179063303_lpd-targ.fits.gz,KIC 100002182,13,3
496,kplr100002183-2013131215648_lpd-targ.fits.gz,KIC 100002183,17,4
497,kplr100002183-2012179063303_lpd-targ.fits.gz,KIC 100002183,13,4
498,kplr100002183-2010174085026_lpd-targ.fits.gz,KIC 100002183,5,4
499,kplr100002183-2011177032512_lpd-targ.fits.gz,KIC 100002183,9,4
500,kplr100002184-2012179063303_lpd-targ.fits.gz,KIC 100002184,13,4
501,kplr100002184-2011177032512_lpd-targ.fits.gz,KIC 100002184,9,4
502,kplr100002184-2013131215648_lpd-targ.fits.gz,KIC 100002184,17,4
503,kplr100002184-2010174085026_lpd-targ.fits.gz,KIC 100002184,5,4
504,kplr100002185-2010174085026_lpd-targ.fits.gz,KIC 100002185,5,4
505,kplr100002185-2013131215648_lpd-targ.fits.gz,KIC 100002185,17,4
506,kplr100002185-2011177032512_lpd-targ.fits.gz,KIC 100002185,9,4
507,kplr100002185-2012179063303_lpd-targ.fits.gz,KIC 100002185,13,4
508,kplr100002186-2010174085026_lpd-targ.fits.gz,KIC 100002186,5,4
509,kplr100002186-2011177032512_lpd-targ.fits.gz,KIC 100002186,9,4
510,kplr100002186-2013131215648_lpd-targ.fits.gz,KIC 100002186,17,4
511,kplr100002186-2012179063303_lpd-targ.fits.gz,KIC 100002186,13,4
512,kplr100002187-2013131215648_lpd-targ.fits.gz,KIC 100002187,17,77
513,kplr100002187-2011177032512_lpd-targ.fits.gz,KIC 100002187,9,77
514,kplr100002187-2012179063303_lpd-targ.fits.gz,KIC 100002187,13,77
515,kplr100002187-2010174085026_lpd-targ.fits.gz,KIC 100002187,5,77
516,kplr100002188-2012179063303_lpd-targ.fits.gz,KIC 100002188,13,77
517,kplr100002188-2013131215648_lpd-targ.fits.gz,KIC 100002188,17,77
518,kplr100002188-2010174085026_lpd-targ.fits.gz,KIC 100002188,5,77
519,kplr100002188-2011177032512_lpd-targ.fits.gz,KIC 100002188,9,77
520,kplr100002189-2013131215648_lpd-targ.fits.gz,KIC 100002189,17,77
521,kplr100002189-2012179063303_lpd-targ.fits.gz,KIC 100002189,13,77
522,kplr100002189-2011177032512_lpd-targ.fits.gz,KIC 100002189,9,77
523,kplr100002189-2010174085026_lpd-targ.fits.gz,KIC 100002189,5,77
524,kplr100002190-2013131215648_lpd-targ.fits.gz,KIC 100002190,17,77
525,kplr100002190-2010174085026_lpd-targ.fits.gz,KIC 100002190,5,77
526,kplr100002190-2012179063303_lpd-targ.fits.gz,KIC 100002190,13,77
527,kplr100002190-2011177032512_lpd-targ.fits.gz,KIC 100002190,9,77
528,kplr100002191-2011177032512_lpd-targ.fits.gz,KIC 100002191,9,78
529,kplr100002191-2012179063303_lpd-targ.fits.gz,KIC 100002191,13,78
530,kplr100002191-2013131215648_lpd-targ.fits.gz,KIC 100002191,17,78
531,kplr100002191-2010174085026_lpd-targ.fits.gz,KIC 100002191,5,78
532,kplr100002192-2012179063303_lpd-targ.fits.gz,KIC 100002192,13,78
533,kplr100002192-2011177032512_lpd-targ.fits.gz,KIC 100002192,9,78
534,kplr100002192-2010174085026_lpd-targ.fits.gz,KIC 100002192,5,78
535,kplr100002192-2013131215648_lpd-targ.fits.gz,KIC 100002192,17,78
536,kplr100002193-2010174085026_lpd-targ.fits.gz,KIC 100002193,5,78
537,kplr100002193-2011177032512_lpd-targ.fits.gz,KIC 100002193,9,78
538,kplr100002193-2013131215648_lpd-targ.fits.gz,KIC 100002193,17,78
539,kplr100002193-2012179063303_lpd-targ.fits.gz,KIC 100002193,13,78
540,kplr100002194-2010174085026_lpd-targ.fits.gz,KIC 100002194,5,78
541,kplr100002194-2011177032512_lpd-targ.fits.gz,KIC 100002194,9,78
542,kplr100002194-2013131215648_lpd-targ.fits.gz,KIC 100002194,17,78
543,kplr100002194-2012179063303_lpd-targ.fits.gz,KIC 100002194,13,78
544,kplr100002195-2013131215648_lpd-targ.fits.gz,KIC 100002195,17,79
545,kplr100002195-2011177032512_lpd-targ.fits.gz,KIC 100002195,9,79
546,kplr100002195-2010174085026_lpd-targ.fits.gz,KIC 100002195,5,79
547,kplr100002195-2012179063303_lpd-targ.fits.gz,KIC 100002195,13,79
548,kplr100002196-2010174085026_lpd-targ.fits.gz,KIC 100002196,5,79
549,kplr100002196-2011177032512_lpd-targ.fits.gz,KIC 100002196,9,79
550,kplr100002196-2012179063303_lpd-targ.fits.gz,KIC 100002196,13,79
551,kplr100002196-2013131215648_lpd-targ.fits.gz,KIC 100002196,17,79
552,kplr100002197-2012179063303_lpd-targ.fits.gz,KIC 100002197,13,79
553,kplr100002197-2011177032512_lpd-targ.fits.gz,KIC 100002197,9,79
554,kplr100002197-2013131215648_lpd-targ.fits.gz,KIC 100002197,17,79
555,kplr100002197-2010174085026_lpd-targ.fits.gz,KIC 100002197,5,79
556,kplr100002198-2012179063303_lpd-targ.fits.gz,KIC 100002198,13,79
557,kplr100002198-2013131215648_lpd-targ.fits.gz,KIC 100002198,17,79
558,kplr100002198-2010174085026_lpd-targ.fits.gz,KIC 100002198,5,79
559,kplr100002198-2011177032512_lpd-targ.fits.gz,KIC 100002198,9,79
560,kplr100002199-2011177032512_lpd-targ.fits.gz,KIC 100002199,9,80
561,kplr100002199-2010174085026_lpd-targ.fits.gz,KIC 100002199,5,80
562,kplr100002199-2013131215648_lpd-targ.fits.gz,KIC 100002199,17,80
563,kplr100002199-2012179063303_lpd-targ.fits.gz,KIC 100002199,13,80
564,kplr100002200-2013131215648_lpd-targ.fits.gz,KIC 100002200,17,80
565,kplr100002200-2011177032512_lpd-targ.fits.gz,KIC 100002200,9,80
566,kplr100002200-2010174085026_lpd-targ.fits.gz,KIC 100002200,5,80
567,kplr100002200-2012179063303_lpd-targ.fits.gz,KIC 100002200,13,80
568,kplr100002201-2011177032512_lpd-targ.fits.gz,KIC 100002201,9,80
569,kplr100002201-2012179063303_lpd-targ.fits.gz,KIC 100002201,13,80
570,kplr100002201-2013131215648_lpd-targ.fits.gz,KIC 100002201,17,80
571,kplr100002201-2010174085026_lpd-targ.fits.gz,KIC 100002201,5,80
572,kplr100002202-2010174085026_lpd-targ.fits.gz,KIC 100002202,5,80
573,kplr100002202-2011177032512_lpd-targ.fits.gz,KIC 100002202,9,80
574,kplr100002202-2013131215648_lpd-targ.fits.gz,KIC 100002202,17,80
575,kplr100002202-2012179063303_lpd-targ.fits.gz,KIC 100002202,13,80
576,kplr100002203-2013131215648_lpd-targ.fits.gz,KIC 100002203,17,61
577,kplr100002203-2012179063303_lpd-targ.fits.gz,KIC 100002203,13,61
578,kplr100002203-2010174085026_lpd-targ.fits.gz,KIC 100002203,5,61
579,kplr100002203-2011177032512_lpd-targ.fits.gz,KIC 100002203,9,61
580,kplr100002204-2011177032512_lpd-targ.fits.gz,KIC 100002204,9,61
581,kplr100002204-2010174085026_lpd-targ.fits.gz,KIC 100002204,5,61
582,kplr100002204-2012179063303_lpd-targ.fits.gz,KIC 100002204,13,61
583,kplr100002204-2013131215648_lpd-targ.fits.gz,KIC 100002204,17,61
584,kplr100002205-2013131215648_lpd-targ.fits.gz,KIC 100002205,17,61
585,kplr100002205-2012179063303_lpd-targ.fits.gz,KIC 100002205,13,61
586,kplr100002205-2010174085026_lpd-targ.fits.gz,KIC 100002205,5,61
587,kplr100002205-2011177032512_lpd-targ.fits.gz,KIC 100002205,9,61
588,kplr100002206-2013131215648_lpd-targ.fits.gz,KIC 100002206,17,61
589,kplr100002206-2011177032512_lpd-targ.fits.gz,KIC 100002206,9,61
590,kplr100002206-2010174085026_lpd-targ.fits.gz,KIC 100002206,5,61
591,kplr100002206-2012179063303_lpd-targ.fits.gz,KIC 100002206,13,61
592,kplr100002207-2011177032512_lpd-targ.fits.gz,KIC 100002207,9,62
593,kplr100002207-2010174085026_lpd-targ.fits.gz,KIC 100002207,5,62
594,kplr100002207-2013131215648_lpd-targ.fits.gz,KIC 100002207,17,62
595,kplr100002207-2012179063303_lpd-targ.fits.gz,KIC 100002207,13,62
596,kplr100002208-2013131215648_lpd-targ.fits.gz,KIC 100002208,17,62
597,kplr100002208-2012179063303_lpd-targ.fits.gz,KIC 100002208,13,62
598,kplr100002208-2011177032512_lpd-targ.fits.gz,KIC 100002208,9,62
599,kplr100002208-2010174085026_lpd-targ.fits.gz,KIC 100002208,5,62
600,kplr100002209-2010174085026_lpd-targ.fits.gz,KIC 100002209,5,62
601,kplr100002209-2011177032512_lpd-targ.fits.gz,KIC 100002209,9,62
602,kplr100002209-2012179063303_lpd-targ.fits.gz,KIC 100002209,13,62
603,kplr100002209-2013131215648_lpd-targ.fits.gz,KIC 100002209,17,62
604,kplr100002210-2011177032512_lpd-targ.fits.gz,KIC 100002210,9,62
605,kplr100002210-2010174085026_lpd-targ.fits.gz,KIC 100002210,5,62
606,kplr100002210-2012179063303_lpd-targ.fits.gz,KIC 100002210,13,62
607,kplr100002210-2013131215648_lpd-targ.fits.gz,KIC 100002210,17,62
608,kplr100002211-2012179063303_lpd-targ.fits.gz,KIC 100002211,13,63
609,kplr100002211-2010174085026_lpd-targ.fits.gz,KIC 100002211,5,63
610,kplr100002211-2013131215648_lpd-targ.fits.gz,KIC 100002211,17,63
611,kplr100002211-2011177032512_lpd-targ.fits.gz,KIC 100002211,9,63
612,kplr100002212-2012179063303_lpd-targ.fits.gz,KIC 100002212,13,63
613,kplr100002212-2013131215648_lpd-targ.fits.gz,KIC 100002212,17,63
614,kplr100002212-2011177032512_lpd-targ.fits.gz,KIC 100002212,9,63
615,kplr100002212-2010174085026_lpd-targ.fits.gz,KIC 100002212,5,63
616,kplr100002213-2013131215648_lpd-targ.fits.gz,KIC 100002213,17,63
617,kplr100002213-2011177032512_lpd-targ.fits.gz,KIC 100002213,9,63
618,kplr100002213-2012179063303_lpd-targ.fits.gz,KIC 100002213,13,63
619,kplr100002213-2010174085026_lpd-targ.fits.gz,KIC 100002213,5,63
620,kplr100002214-2012179063303_lpd-targ.fits.gz,KIC 100002214,13,63
621,kplr100002214-2011177032512_lpd-targ.fits.gz,KIC 100002214,9,63
622,kplr100002214-2010174085026_lpd-targ.fits.gz,KIC 100002214,5,63
623,kplr100002214-2013131215648_lpd-targ.fits.gz,KIC 100002214,17,63
624,kplr100002215-2011177032512_lpd-targ.fits.gz,KIC 100002215,9,64
625,kplr100002215-2012179063303_lpd-targ.fits.gz,KIC 100002215,13,64
626,kplr100002215-2013131215648_lpd-targ.fits.gz,KIC 100002215,17,64
627,kplr100002215-2010174085026_lpd-targ.fits.gz,KIC 100002215,5,64
628,kplr100002216-2012179063303_lpd-targ.fits.gz,KIC 100002216,13,64
629,kplr100002216-2011177032512_lpd-targ.fits.gz,KIC 100002216,9,64
630,kplr100002216-2013131215648_lpd-targ.fits.gz,KIC 100002216,17,64
631,kplr100002216-2010174085026_lpd-targ.fits.gz,KIC 100002216,5,64
632,kplr100002217-2013131215648_lpd-targ.fits.gz,KIC 100002217,17,64
633,kplr100002217-2011177032512_lpd-targ.fits.gz,KIC 100002217,9,64
634,kplr100002217-2012179063303_lpd-targ.fits.gz,KIC 100002217,13,64
635,kplr100002217-2010174085026_lpd-targ.fits.gz,KIC 100002217,5,64
636,kplr100002218-2012179063303_lpd-targ.fits.gz,KIC 100002218,13,64
637,kplr100002218-2013131215648_lpd-targ.fits.gz,KIC 100002218,17,64
638,kplr100002218-2011177032512_lpd-targ.fits.gz,KIC 100002218,9,64
639,kplr100002218-2010174085026_lpd-targ.fits.gz,KIC 100002218,5,64
640,kplr100002219-2012179063303_lpd-targ.fits.gz,KIC 100002219,13,42
641,kplr100002219-2010174085026_lpd-targ.fits.gz,KIC 100002219,5,42
642,kplr100002219-2011177032512_lpd-targ.fits.gz,KIC 100002219,9,42
643,kplr100002219-2013131215648_lpd-targ.fits.gz,KIC 100002219,17,42
644,kplr100002220-2012179063303_lpd-targ.fits.gz,KIC 100002220,13,42
645,kplr100002220-2010174085026_lpd-targ.fits.gz,KIC 100002220,5,42
646,kplr100002220-2011177032512_lpd-targ.fits.gz,KIC 100002220,9,42
647,kplr100002220-2013131215648_lpd-targ.fits.gz,KIC 100002220,17,42
648,kplr100002221-2010174085026_lpd-targ.fits.gz,KIC 100002221,5,42
649,kplr100002221-2011177032512_lpd-targ.fits.gz,KIC 100002221,9,42
650,kplr100002221-2013131215648_lpd-targ.fits.gz,KIC 100002221,17,42
651,kplr100002221-2012179063303_lpd-targ.fits.gz,KIC 100002221,13,42
652,kplr100002222-2011177032512_lpd-targ.fits.gz,KIC 100002222,9,42
653,kplr100002222-2013131215648_lpd-targ.fits.gz,KIC 100002222,17,42
654,kplr100002222-2010174085026_lpd-targ.fits.gz,KIC 100002222,5,42
655,kplr100002222-2012179063303_lpd-targ.fits.gz,KIC 100002222,13,42
656,kplr100002223-2012179063303_lpd-targ.fits.gz,KIC 100002223,13,43
657,kplr100002223-2011177032512_lpd-targ.fits.gz,KIC 100002223,9,43
658,kplr100002223-2010174085026_lpd-targ.fits.gz,KIC 100002223,5,43
